date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:17:57	4822/4822	---M--	200	added ('OK')	image/png	etag:%221533834502%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/mega-menu-logo.png	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/mega-menu-logo.png	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:17:57	10423/10423	---M--	200	added ('OK')	image/jpeg	etag:%221533834049%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/mega-menu-bg.jpg	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/mega-menu-bg.jpg	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:17:57	2308/2308	---M--	200	added ('OK')	image/png	etag:%221533132585%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/col-icon-1.png	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/col-icon-1.png	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:17:58	2667/2667	---M--	200	added ('OK')	image/png	etag:%221533132587%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/col-icon-2.png	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/col-icon-2.png	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:17:58	2055/2055	---M--	200	added ('OK')	image/png	etag:%221533132588%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/col-icon-3.png	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/col-icon-3.png	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:17:58	2078/2078	---M--	200	added ('OK')	image/png	etag:%221533132589%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/col-icon-4.png	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/col-icon-4.png	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:17:59	4213/4213	---M--	200	added ('OK')	image/png	etag:%221533205248%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/footer-logo.png	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/footer-logo.png	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:01	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22618945a5-4d7%22	https://demo.goodlayers.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/kamp_/Desktop/campus/campus/demo.goodlayers.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:01	50518/50518	---M-Z	200	added ('OK')	text/css	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/32o7rjzg/8bqjh.css	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/32o7rjzg/8bqjh.css	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:02	6406/6406	---M-Z	200	added ('OK')	application/javascript	etag:%221628436401%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/regenerator-runtime.minb36a.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:03	16470/16470	---M-Z	200	added ('OK')	application/javascript	etag:%221628436401%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:04	11862/11862	---M-Z	200	added ('OK')	application/javascript	etag:%221636286536%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.5.2	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/contact-form-7/includes/js/index4245.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:17	605163/605163	---M-Z	200	added ('OK')	application/javascript	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/evmt9o0/8bqjh.js	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/evmt9o0/8bqjh.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:20	90560/90560	---M-Z	200	added ('OK')	application/javascript	etag:%221613711686%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/include/js/page-builder.js?ver=1.3.9	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/include/js/page-builderd36b.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:21	9545/9545	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.5.8.0	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.minb106.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:21	3037/3037	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=5.8.0	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min3e35.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:21	1834/1834	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.5.8.0	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min64be.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:22	2139/2139	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=5.8.0	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min3e35.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:22	393735/393735	---M-Z	200	added ('OK')	application/javascript	etag:%221613728098%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/plugins/script.js?ver=1613728098	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/plugins/script7cc1.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:22	2938/2938	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=5.8.0	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min3e35.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:24	16912/16912	---M-Z	200	added ('OK')	application/javascript	etag:%221628436401%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/jquery/ui/effect.min.js?ver=1.12.1	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/jquery/ui/effect.min35d0.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:24	55992/55992	---M-Z	200	added ('OK')	application/javascript	etag:%221634456458%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/wp-google-map-plugin/assets/js/maps.js?ver=2.3.4	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/wp-google-map-plugin/assets/js/maps531b.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:24	1426/1426	---M-Z	200	added ('OK')	application/javascript	etag:%221612407492%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/wp-embed.min.js?ver=5.8.1	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/wp-embed.minf658.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:25	181081/181081	---M--	200	added ('OK')	image/jpeg	etag:%221533755461%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/page-title-apply.jpg	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/page-title-apply.jpg	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:26	2859/2859	---M--	200	added ('OK')	image/png	etag:%221634456458%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/wp-google-map-plugin/assets/images/white_select_arrow.png	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/wp-google-map-plugin/assets/images/white_select_arrow.png	(from http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/ko14bs0g/8bqjh.css)
00:18:26	57157/57157	---M-Z	200	added ('OK')	application/javascript	etag:%221613728071%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/themes/kingster/js/script-core.js?ver=1.0.0	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/themes/kingster/js/script-core8a54.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:26	13795/13795	---MCZ	200	added ('OK')	text/javascript	etag:W/2021.9.0	https://static.cloudflareinsights.com/beacon.min.js	C:/Users/kamp_/Desktop/campus/campus/static.cloudflareinsights.com/beacon.min.js	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
00:18:32	49680/49680	---M--	200	added ('OK')	image/jpeg	etag:%221533638769%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/page-title.jpg	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/page-title.jpg	(from http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/ko14bs0g/8bqjh.css)
00:18:33	69934/69934	---M--	200	added ('OK')	image/png	etag:%221613711686%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/include/images/pattern/pattern-1.png	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/include/images/pattern/pattern-1.png	(from http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/ko14bs0g/8bqjh.css)
00:19:02	944820/944820	---M--	200	added ('OK')	image/jpeg	etag:%221533322943%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_299633474.jpg	C:/Users/kamp_/Desktop/campus/campus/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_299633474.jpg	(from https://demo.goodlayers.com/kingster/apply-to-kingster/)
